video_id,method,timestep,map
VID111,sac,3,0.0
VID111,sac,4,0.0
VID111,sac,5,0.0
VID111,sac,6,0.0
VID111,sac,7,0.0
VID111,sac,8,0.0
VID111,sac,9,0.0
VID111,sac,10,0.0
VID111,sac,11,0.0
VID111,sac,12,0.0
VID111,sac,13,0.0
VID111,sac,14,0.0
VID111,sac,15,0.0
VID111,sac,16,0.0
VID111,sac,17,0.0
VID111,sac,18,0.0
VID111,sac,19,0.0
VID111,sac,20,0.0
VID111,sac,21,0.0
VID111,sac,22,0.0
VID111,sac,23,0.0
VID111,sac,24,0.0
VID111,sac,25,0.0
VID111,sac,26,0.0
VID111,sac,27,0.0
VID111,sac,28,0.0
VID111,sac,29,0.0
VID111,sac,30,0.0
VID111,sac,31,0.0
VID111,sac,32,0.0
VID111,sac,33,0.0
VID111,sac,34,0.0
VID111,sac,35,0.0
VID111,sac,36,0.0
VID111,sac,37,0.0
VID111,sac,38,0.0
VID111,sac,39,0.0
VID111,sac,40,0.0
VID111,sac,41,0.0
VID111,sac,42,0.0
VID111,sac,43,0.0
VID111,sac,44,0.0
VID111,sac,45,0.0
VID111,sac,46,0.0
VID111,sac,47,0.0
VID111,sac,48,0.0
VID111,sac,49,0.0
VID111,sac,50,0.0
VID111,sac,51,0.0
VID111,sac,52,0.0
VID111,sac,53,0.0
VID111,sac,54,0.0
VID111,sac,55,0.0
VID111,sac,56,0.0
VID111,sac,57,0.0
VID111,sac,58,0.0
VID111,sac,59,0.0
VID111,sac,60,0.0
VID111,sac,61,0.0
VID111,sac,62,0.0
VID111,sac,63,0.0
VID111,sac,64,0.0
VID111,sac,65,0.0
VID111,sac,66,0.0
VID111,sac,67,0.0
VID111,sac,68,0.0
VID111,sac,69,0.0
VID111,sac,70,0.0
VID111,sac,71,0.0
VID111,sac,72,0.0
VID111,sac,73,0.0
VID111,sac,74,0.0
VID111,sac,75,0.0
VID111,sac,76,0.0
VID111,sac,77,0.0
VID111,sac,78,0.0
VID111,sac,79,0.0
VID111,sac,80,0.0
VID111,sac,81,0.0
VID111,sac,82,0.0
VID111,sac,83,0.0
VID111,sac,84,0.0
VID111,sac,85,0.0
VID111,sac,86,0.0
VID111,sac,87,0.0
VID111,sac,88,0.0
VID111,sac,89,0.0
VID111,sac,90,0.0
VID111,sac,91,0.0
VID111,sac,92,0.0
VID111,sac,93,0.0
VID111,sac,94,0.0
VID111,sac,95,0.0
VID111,sac,96,0.0
VID111,sac,97,0.0
VID111,sac,98,0.0
VID111,sac,99,0.0
VID14,imitation_learning,0,0.0
VID14,imitation_learning,1,0.0
VID14,imitation_learning,2,0.0
VID14,imitation_learning,3,0.0
VID14,imitation_learning,4,0.0
VID14,imitation_learning,5,0.0
VID14,imitation_learning,6,0.0
VID14,imitation_learning,7,0.0
VID14,imitation_learning,8,0.0
VID14,imitation_learning,9,0.0
VID14,imitation_learning,10,0.0
VID14,imitation_learning,11,0.08333333333333333
VID14,imitation_learning,12,0.5769230769230769
VID14,imitation_learning,13,0.738095238095238
VID14,imitation_learning,14,0.6333333333333333
VID14,imitation_learning,15,0.625
VID14,imitation_learning,16,0.4509803921568627
VID14,imitation_learning,17,0.5611111111111111
VID14,imitation_learning,18,0.6385964912280702
VID14,imitation_learning,19,0.6952380952380952
VID14,imitation_learning,20,0.738095238095238
VID14,imitation_learning,21,0.7714646464646465
VID14,imitation_learning,22,0.7429347826086956
VID14,imitation_learning,23,0.7714646464646464
VID14,imitation_learning,24,0.795
VID14,imitation_learning,25,0.8146853146853146
VID14,imitation_learning,26,0.8313492063492064
VID14,imitation_learning,27,0.8456043956043956
VID14,imitation_learning,28,0.8579125615763546
VID14,imitation_learning,29,0.8686274509803921
VID14,imitation_learning,30,0.8780241935483871
VID14,imitation_learning,31,0.8863196594427244
VID14,imitation_learning,32,0.46199494949494946
VID14,imitation_learning,33,0.653029632905794
VID14,imitation_learning,34,0.663961038961039
VID14,imitation_learning,35,0.6742005981136415
VID14,imitation_learning,36,0.6838144963144964
VID14,imitation_learning,37,0.5338996948893975
VID14,imitation_learning,38,0.5516826923076923
VID14,imitation_learning,39,0.5669047619047618
VID14,imitation_learning,40,0.5800762753506656
VID14,imitation_learning,41,0.5915805738004014
VID14,imitation_learning,42,0.6017112077389095
VID14,imitation_learning,43,0.6106967899237088
VID14,imitation_learning,44,0.6187180190058479
VID14,imitation_learning,45,0.6259196098431723
VID14,imitation_learning,46,0.6324188252428631
VID14,imitation_learning,47,0.6383116883116884
VID14,imitation_learning,48,0.5065236964350959
VID14,imitation_learning,49,0.503336740101446
VID14,imitation_learning,50,0.5008974888200894
VID14,imitation_learning,51,0.49905897800634647
VID14,imitation_learning,52,0.4977067012394718
VID14,imitation_learning,53,0.49675044918947364
VID14,imitation_learning,54,0.49611845051500225
VID14,imitation_learning,55,0.4957530982503238
VID14,imitation_learning,56,0.495852417605278
VID14,imitation_learning,57,0.4963290558485983
VID14,imitation_learning,58,0.4937226725620241
VID14,imitation_learning,59,0.4914790831534587
VID14,imitation_learning,60,0.48954630949552547
VID14,imitation_learning,61,0.4878811167497646
VID14,imitation_learning,62,0.486447297871211
VID14,imitation_learning,63,0.48521434258083274
VID14,imitation_learning,64,0.40602776450602535
VID14,imitation_learning,65,0.4102341557568019
VID14,imitation_learning,66,0.4118750097285715
VID14,imitation_learning,67,0.41355281694453394
VID14,imitation_learning,68,0.4461759098476022
VID14,imitation_learning,69,0.44237944621424363
VID14,imitation_learning,70,0.4396566758311387
VID14,imitation_learning,71,0.437964015333747
VID14,imitation_learning,72,0.4369637805039062
VID14,imitation_learning,73,0.4364514859847442
VID14,imitation_learning,74,0.4362955904359905
VID14,imitation_learning,75,0.4364073245799827
VID14,imitation_learning,76,0.4367244110494461
VID14,imitation_learning,77,0.4372017356524592
VID14,imitation_learning,78,0.43780573022047725
VID14,imitation_learning,79,0.438510846389699
VID14,imitation_learning,80,0.4392972617761551
VID14,imitation_learning,81,0.4401493411636059
VID14,imitation_learning,82,0.44105457601011233
VID14,imitation_learning,83,0.44200283601446183
VID14,imitation_learning,84,0.44298582963297095
VID14,imitation_learning,85,0.443996707785746
VID14,imitation_learning,86,0.44502976775066544
VID14,imitation_learning,87,0.4460802284873318
VID14,imitation_learning,88,0.44714405776449445
VID14,imitation_learning,89,0.44821783744666543
VID14,imitation_learning,90,0.44770457236562883
VID14,imitation_learning,91,0.4472187173937667
VID14,imitation_learning,92,0.44704915295180897
VID14,imitation_learning,93,0.44689052559865744
VID14,imitation_learning,94,0.4464645601485553
VID14,imitation_learning,95,0.446060472477759
VID14,imitation_learning,96,0.4456770061725776
VID14,imitation_learning,97,0.44531299081402026
VID14,imitation_learning,98,0.4464134198081582
VID14,imitation_learning,99,0.44751447806697336
VID14,ppo,0,0.0
VID14,ppo,1,0.0
VID14,ppo,2,0.0
VID14,ppo,3,0.0
VID14,ppo,4,0.0
VID14,ppo,5,0.0
VID14,ppo,6,0.0
VID14,ppo,7,0.0
VID14,ppo,8,0.0
VID14,ppo,9,0.0
VID14,ppo,10,0.0
VID14,ppo,11,0.08333333333333333
VID14,ppo,12,0.15384615384615385
VID14,ppo,13,0.21428571428571427
VID14,ppo,14,0.26666666666666666
VID14,ppo,15,0.25
VID14,ppo,16,0.23529411764705882
VID14,ppo,17,0.2777777777777778
VID14,ppo,18,0.3157894736842105
VID14,ppo,19,0.35
VID14,ppo,20,0.38095238095238093
VID14,ppo,21,0.4090909090909091
VID14,ppo,22,0.43478260869565216
VID14,ppo,23,0.4583333333333333
VID14,ppo,24,0.48
VID14,ppo,25,0.5
VID14,ppo,26,0.5185185185185185
VID14,ppo,27,0.5357142857142857
VID14,ppo,28,0.5517241379310345
VID14,ppo,29,0.5666666666666667
VID14,ppo,30,0.5806451612903226
VID14,ppo,31,0.59375
VID14,ppo,32,0.3181818181818182
VID14,ppo,33,0.23529411764705885
VID14,ppo,34,0.2571428571428572
VID14,ppo,35,0.2777777777777778
VID14,ppo,36,0.2972972972972973
VID14,ppo,37,0.23684210526315788
VID14,ppo,38,0.25
VID14,ppo,39,0.2625
VID14,ppo,40,0.27439024390243905
VID14,ppo,41,0.2857142857142857
VID14,ppo,42,0.29651162790697677
VID14,ppo,43,0.3068181818181818
VID14,ppo,44,0.31666666666666665
VID14,ppo,45,0.32608695652173914
VID14,ppo,46,0.3351063829787234
VID14,ppo,47,0.34375
VID14,ppo,48,0.2816326530612245
VID14,ppo,49,0.384
VID14,ppo,50,0.3568627450980392
VID14,ppo,51,0.34615384615384615
VID14,ppo,52,0.3418867924528302
VID14,ppo,53,0.34074074074074073
VID14,ppo,54,0.3412987012987013
VID14,ppo,55,0.34285714285714286
VID14,ppo,56,0.34502923976608185
VID14,ppo,57,0.34758620689655173
VID14,ppo,58,0.3488135593220339
VID14,ppo,59,0.35
VID14,ppo,60,0.35114754098360657
VID14,ppo,61,0.352258064516129
VID14,ppo,62,0.35333333333333333
VID14,ppo,63,0.354375
VID14,ppo,64,0.2987179487179487
VID14,ppo,65,0.302020202020202
VID14,ppo,66,0.30522388059701494
VID14,ppo,67,0.30833333333333335
VID14,ppo,68,0.31135265700483095
VID14,ppo,69,0.3142857142857143
VID14,ppo,70,0.3171361502347418
VID14,ppo,71,0.3199074074074074
VID14,ppo,72,0.3226027397260274
VID14,ppo,73,0.3252252252252252
VID14,ppo,74,0.3277777777777778
VID14,ppo,75,0.33026315789473687
VID14,ppo,76,0.3331236471861472
VID14,ppo,77,0.33547008547008556
VID14,ppo,78,0.33775732003580106
VID14,ppo,79,0.33998756218905474
VID14,ppo,80,0.3421629145485354
VID14,ppo,81,0.34428537763638506
VID14,ppo,82,0.3463568559954102
VID14,ppo,83,0.34837916387212164
VID14,ppo,84,0.3503540305010893
VID14,ppo,85,0.35228310502283106
VID14,ppo,86,0.3541679610645128
VID14,ppo,87,0.35601010101010105
VID14,ppo,88,0.3578109599842303
VID14,ppo,89,0.3595719095719096
VID14,ppo,90,0.35946275946275946
VID14,ppo,91,0.3593560814529444
VID14,ppo,92,0.3592517921146953
VID14,ppo,93,0.35914981175028454
VID14,ppo,94,0.35905006418485236
VID14,ppo,95,0.35895247657295853
VID14,ppo,96,0.35885697921780396
VID14,ppo,97,0.3587635054021609
VID14,ppo,98,0.3603554929136325
VID14,ppo,99,0.3619157088122606
VID14,sac,0,0.0
VID14,sac,1,0.0
VID14,sac,2,0.0
VID14,sac,3,0.0
VID14,sac,4,0.0
VID14,sac,5,0.0
VID14,sac,6,0.0
VID14,sac,7,0.0
VID14,sac,8,0.0
VID14,sac,9,0.0
VID14,sac,10,0.0
VID14,sac,11,0.08333333333333333
VID14,sac,12,0.15384615384615385
VID14,sac,13,0.21428571428571427
VID14,sac,14,0.26666666666666666
VID14,sac,15,0.25
VID14,sac,16,0.23529411764705882
VID14,sac,17,0.2777777777777778
VID14,sac,18,0.3157894736842105
VID14,sac,19,0.35
VID14,sac,20,0.38095238095238093
VID14,sac,21,0.4090909090909091
VID14,sac,22,0.43478260869565216
VID14,sac,23,0.4583333333333333
VID14,sac,24,0.48
VID14,sac,25,0.5
VID14,sac,26,0.5185185185185185
VID14,sac,27,0.5357142857142857
VID14,sac,28,0.5517241379310345
VID14,sac,29,0.5666666666666667
VID14,sac,30,0.5806451612903226
VID14,sac,31,0.59375
VID14,sac,32,0.3181818181818182
VID14,sac,33,0.392156862745098
VID14,sac,34,0.35873015873015873
VID14,sac,35,0.3981481481481481
VID14,sac,36,0.38761261261261265
VID14,sac,37,0.30210526315789477
VID14,sac,38,0.3112179487179487
VID14,sac,39,0.32086640211640216
VID14,sac,40,0.3306511324041812
VID14,sac,41,0.3844143404488232
VID14,sac,42,0.3857558139534884
VID14,sac,43,0.3892333472978634
VID14,sac,44,0.39392361111111107
VID14,sac,45,0.3993167460558765
VID14,sac,46,0.40511129983908456
VID14,sac,47,0.41112012987012986
VID14,sac,48,0.3341950113378685
VID14,sac,49,0.3408620928620928
VID14,sac,50,0.34598850066342335
VID14,sac,51,0.39717948717948715
VID14,sac,52,0.392185534591195
VID14,sac,53,0.3881874701099952
VID14,sac,54,0.3881962481962482
VID14,sac,55,0.38927308581531345
VID14,sac,56,0.3910207336523126
VID14,sac,57,0.39320197044334976
VID14,sac,58,0.3940954124889276
VID14,sac,59,0.39498406824956317
VID14,sac,60,0.39586520947176684
VID14,sac,61,0.39562563089752023
VID14,sac,62,0.39648595848595847
VID14,sac,63,0.3973338779956427
VID14,sac,64,0.33437118437118435
VID14,sac,65,0.33754148511793275
VID14,sac,66,0.3406255758245808
VID14,sac,67,0.3436264926302877
VID14,sac,68,0.346547187715666
VID14,sac,69,0.3493905217589428
VID14,sac,70,0.35215925936507025
VID14,sac,71,0.3548560667204735
VID14,sac,72,0.35748351090816843
VID14,sac,73,0.3622963127061487
VID14,sac,74,0.35637049613280514
VID14,sac,75,0.3587210547736863
VID14,sac,76,0.3610164141414141
VID14,sac,77,0.36508978826052
VID14,sac,78,0.36704233413094167
VID14,sac,79,0.3689770623626056
VID14,sac,80,0.3708897251380911
VID14,sac,81,0.37277731956063526
VID14,sac,82,0.3746377468028374
VID14,sac,83,0.3764695739448512
VID14,sac,84,0.37827186430127613
VID14,sac,85,0.3800440544603836
VID14,sac,86,0.38178586382484436
VID14,sac,87,0.3834972271736978
VID14,sac,88,0.38517824379444715
VID14,sac,89,0.3868291387159311
VID14,sac,90,0.3866978700312034
VID14,sac,91,0.3865713568520393
VID14,sac,92,0.38644934814289655
VID14,sac,93,0.3863316101775726
VID14,sac,94,0.3862179250718935
VID14,sac,95,0.3694414227967935
VID14,sac,96,0.36933524665483425
VID14,sac,97,0.36949265624703004
VID14,sac,98,0.3709920184872257
VID14,sac,99,0.3724667031563584
VID23,imitation_learning,0,1.0
VID23,imitation_learning,1,1.0
VID23,imitation_learning,2,1.0
VID23,imitation_learning,3,1.0
VID23,imitation_learning,4,1.0
VID23,imitation_learning,5,1.0
VID23,imitation_learning,6,1.0
VID23,imitation_learning,7,1.0
VID23,imitation_learning,8,1.0
VID23,imitation_learning,9,0.7000000000000001
VID23,imitation_learning,10,0.8636363636363636
VID23,imitation_learning,11,0.8914141414141414
VID23,imitation_learning,12,0.6909965034965034
VID23,imitation_learning,13,0.7048701298701299
VID23,imitation_learning,14,0.7143939393939394
VID23,imitation_learning,15,0.721387987012987
VID23,imitation_learning,16,0.7267713903743316
VID23,imitation_learning,17,0.7310606060606061
VID23,imitation_learning,18,0.7345693779904305
VID23,imitation_learning,19,0.7374999999999999
VID23,imitation_learning,20,0.7399891774891775
VID23,imitation_learning,21,0.7421328671328672
VID23,imitation_learning,22,0.7440005646527386
VID23,imitation_learning,23,0.7456439393939394
VID23,imitation_learning,24,0.7471022727272727
VID23,imitation_learning,25,0.7484060057589469
VID23,imitation_learning,26,0.7495791245791246
VID23,imitation_learning,27,0.746920568466621
VID23,imitation_learning,28,0.743883881922675
VID23,imitation_learning,29,0.7410308441558442
VID23,imitation_learning,30,0.7383461632453568
VID23,imitation_learning,31,0.7358160408432148
VID23,imitation_learning,32,0.7334280303030304
VID23,imitation_learning,33,0.7311709001782531
VID23,imitation_learning,34,0.7290345071595072
VID23,imitation_learning,35,0.7270096801346801
VID23,imitation_learning,36,0.7250881157131157
VID23,imitation_learning,37,0.7232622848264862
VID23,imitation_learning,38,0.7215253496503496
VID23,imitation_learning,39,0.7198710899315738
VID23,imitation_learning,40,0.7182938377679232
VID23,imitation_learning,41,0.7151650432900433
VID23,imitation_learning,42,0.7138111190565021
VID23,imitation_learning,43,0.7125135281385282
VID23,imitation_learning,44,0.7112689393939394
VID23,imitation_learning,45,0.710074266460136
VID23,imitation_learning,46,0.7089266474939767
VID23,imitation_learning,47,0.7078234265734266
VID23,imitation_learning,48,0.706762136672851
VID23,imitation_learning,49,0.7057404841093866
VID23,imitation_learning,50,0.7047563343519226
VID23,imitation_learning,51,0.703807699083862
VID23,imitation_learning,52,0.5660877644368211
VID23,imitation_learning,53,0.5690151515151515
VID23,imitation_learning,54,0.5711231884057971
VID23,imitation_learning,55,0.5731843511098831
VID23,imitation_learning,56,0.5751993620414673
VID23,imitation_learning,57,0.5740821524534578
VID23,imitation_learning,58,0.5725205090058976
VID23,imitation_learning,59,0.5749684983711353
VID23,imitation_learning,60,0.577333555364929
VID23,imitation_learning,61,0.5796198415620939
VID23,imitation_learning,62,0.5818312434691745
VID23,imitation_learning,63,0.5839713949843259
VID23,imitation_learning,64,0.5860436976816288
VID23,imitation_learning,65,0.5880513391629544
VID23,imitation_learning,66,0.5899973096897956
VID23,imitation_learning,67,0.5918844172810721
VID23,imitation_learning,68,0.593715301440189
VID23,imitation_learning,69,0.4983514330497089
VID23,imitation_learning,70,0.5018390252696955
VID23,imitation_learning,71,0.5052297399280158
VID23,imitation_learning,72,0.5085275582943273
VID23,imitation_learning,73,0.5117362464345222
VID23,imitation_learning,74,0.5121320968303726
VID23,imitation_learning,75,0.5142958395204312
VID23,imitation_learning,76,0.516403381101657
VID23,imitation_learning,77,0.518456883155159
VID23,imitation_learning,78,0.5204583978149016
VID23,imitation_learning,79,0.521415029329116
VID23,imitation_learning,80,0.5222633037102006
VID23,imitation_learning,81,0.5229116160842291
VID23,imitation_learning,82,0.5242693177486537
VID23,imitation_learning,83,0.5255120841102815
VID23,imitation_learning,84,0.5267476234850069
VID23,imitation_learning,85,0.5277896333862995
VID23,imitation_learning,86,0.5247390160681257
VID23,imitation_learning,87,0.5230830730328723
VID23,imitation_learning,88,0.5214619259983427
VID23,imitation_learning,89,0.5198745168831397
VID23,imitation_learning,90,0.519003883391186
VID23,imitation_learning,91,0.518152175963344
VID23,imitation_learning,92,0.5173187962865116
VID23,imitation_learning,93,0.5141502141865524
VID23,imitation_learning,94,0.5112682395722111
VID23,imitation_learning,95,0.5125410579179306
VID23,imitation_learning,96,0.5137281860852585
VID23,imitation_learning,97,0.5148362665863314
VID23,imitation_learning,98,0.5158713413954629
VID23,imitation_learning,99,0.5168389118625154
VID23,ppo,0,1.0
VID23,ppo,1,1.0
VID23,ppo,2,1.0
VID23,ppo,3,1.0
VID23,ppo,4,1.0
VID23,ppo,5,1.0
VID23,ppo,6,1.0
VID23,ppo,7,1.0
VID23,ppo,8,1.0
VID23,ppo,9,0.7000000000000001
VID23,ppo,10,0.7272727272727272
VID23,ppo,11,0.7222222222222222
VID23,ppo,12,0.5576923076923077
VID23,ppo,13,0.5714285714285714
VID23,ppo,14,0.5833333333333334
VID23,ppo,15,0.59375
VID23,ppo,16,0.6029411764705882
VID23,ppo,17,0.6111111111111112
VID23,ppo,18,0.618421052631579
VID23,ppo,19,0.625
VID23,ppo,20,0.6309523809523809
VID23,ppo,21,0.6363636363636364
VID23,ppo,22,0.6413043478260869
VID23,ppo,23,0.6458333333333334
VID23,ppo,24,0.65
VID23,ppo,25,0.6538461538461537
VID23,ppo,26,0.6574074074074074
VID23,ppo,27,0.6607142857142857
VID23,ppo,28,0.6551724137931034
VID23,ppo,29,0.65
VID23,ppo,30,0.6451612903225806
VID23,ppo,31,0.640625
VID23,ppo,32,0.6363636363636364
VID23,ppo,33,0.6323529411764707
VID23,ppo,34,0.6285714285714286
VID23,ppo,35,0.625
VID23,ppo,36,0.6216216216216217
VID23,ppo,37,0.618421052631579
VID23,ppo,38,0.6153846153846153
VID23,ppo,39,0.6124999999999999
VID23,ppo,40,0.6097560975609757
VID23,ppo,41,0.6087662337662337
VID23,ppo,42,0.6061901504787962
VID23,ppo,43,0.6037337662337663
VID23,ppo,44,0.601388888888889
VID23,ppo,45,0.5991480611045829
VID23,ppo,46,0.5970044792833147
VID23,ppo,47,0.594951923076923
VID23,ppo,48,0.592984693877551
VID23,ppo,49,0.5910975609756098
VID23,ppo,50,0.5892857142857143
VID23,ppo,51,0.5875447227191414
VID23,ppo,52,0.4724699828473414
VID23,ppo,53,0.47481481481481475
VID23,ppo,54,0.4770750988142292
VID23,ppo,55,0.4792553191489362
VID23,ppo,56,0.48135964912280704
VID23,ppo,57,0.4833919774806475
VID23,ppo,58,0.49625181598062945
VID23,ppo,59,0.49642156862745096
VID23,ppo,60,0.49692447807201906
VID23,ppo,61,0.4976445526475959
VID23,ppo,62,0.49850889850889846
VID23,ppo,63,0.499469696969697
VID23,ppo,64,0.5004945054945055
VID23,ppo,65,0.5015607199817727
VID23,ppo,66,0.5026522559615715
VID23,ppo,67,0.5037574775672982
VID23,ppo,68,0.5048678601875533
VID23,ppo,69,0.4216931216931217
VID23,ppo,70,0.4226567004365373
VID23,ppo,71,0.4236111111111111
VID23,ppo,72,0.424554250924114
VID23,ppo,73,0.42548457548457547
VID23,ppo,74,0.42640096618357487
VID23,ppo,75,0.425109649122807
VID23,ppo,76,0.4238600288600289
VID23,ppo,77,0.42264957264957265
VID23,ppo,78,0.42147601187685574
VID23,ppo,79,0.4225308641975309
VID23,ppo,80,0.423559670781893
VID23,ppo,81,0.4245633845227341
VID23,ppo,82,0.4254973750496826
VID23,ppo,83,0.4264095124310178
VID23,ppo,84,0.42730054984956944
VID23,ppo,85,0.42817120657479196
VID23,ppo,86,0.42902216982676755
VID23,ppo,87,0.42606621773288444
VID23,ppo,88,0.4231769781968228
VID23,ppo,89,0.4203522149600581
VID23,ppo,90,0.41942129260969846
VID23,ppo,91,0.4185108503949084
VID23,ppo,92,0.41762021752177736
VID23,ppo,93,0.41852180194378774
VID23,ppo,94,0.4194046124952157
VID23,ppo,95,0.4202692275608943
VID23,ppo,96,0.42162021127656873
VID23,ppo,97,0.4224383710599249
VID23,ppo,98,0.4232403399070066
VID23,ppo,99,0.4240265906932574
VID23,sac,0,1.0
VID23,sac,1,1.0
VID23,sac,2,1.0
VID23,sac,3,1.0
VID23,sac,4,1.0
VID23,sac,5,1.0
VID23,sac,6,1.0
VID23,sac,7,1.0
VID23,sac,8,1.0
VID23,sac,9,0.7000000000000001
VID23,sac,10,0.7272727272727272
VID23,sac,11,0.7222222222222222
VID23,sac,12,0.5576923076923077
VID23,sac,13,0.5714285714285714
VID23,sac,14,0.5833333333333334
VID23,sac,15,0.59375
VID23,sac,16,0.6029411764705882
VID23,sac,17,0.6111111111111112
VID23,sac,18,0.618421052631579
VID23,sac,19,0.625
VID23,sac,20,0.6309523809523809
VID23,sac,21,0.6363636363636364
VID23,sac,22,0.6413043478260869
VID23,sac,23,0.6458333333333334
VID23,sac,24,0.65
VID23,sac,25,0.6589366515837104
VID23,sac,26,0.662037037037037
VID23,sac,27,0.6649436090225563
VID23,sac,28,0.659051724137931
VID23,sac,29,0.6571428571428571
VID23,sac,30,0.6517595307917888
VID23,sac,31,0.6467391304347826
VID23,sac,32,0.6420454545454546
VID23,sac,33,0.6376470588235295
VID23,sac,34,0.6335164835164835
VID23,sac,35,0.6296296296296295
VID23,sac,36,0.625965250965251
VID23,sac,37,0.6225045372050817
VID23,sac,38,0.6192307692307691
VID23,sac,39,0.6161290322580645
VID23,sac,40,0.6131859756097562
VID23,sac,41,0.6103896103896104
VID23,sac,42,0.6077291381668947
VID23,sac,43,0.6051948051948053
VID23,sac,44,0.6027777777777779
VID23,sac,45,0.600470035252644
VID23,sac,46,0.5982642777155656
VID23,sac,47,0.5961538461538461
VID23,sac,48,0.5941326530612244
VID23,sac,49,0.5921951219512196
VID23,sac,50,0.5903361344537815
VID23,sac,51,0.5885509838998211
VID23,sac,52,0.4740137221269297
VID23,sac,53,0.47703703703703704
VID23,sac,54,0.4792094861660079
VID23,sac,55,0.48199088145896657
VID23,sac,56,0.4839912280701755
VID23,sac,57,0.48592540464461653
VID23,sac,58,0.48840677966101687
VID23,sac,59,0.4901960784313725
VID23,sac,60,0.49192938209331655
VID23,sac,61,0.49360925136944606
VID23,sac,62,0.4981240981240981
VID23,sac,63,0.49924873737373743
VID23,sac,64,0.5004029304029303
VID23,sac,65,0.5015721120984279
VID23,sac,66,0.5027460399153656
VID23,sac,67,0.5043660684612828
VID23,sac,68,0.5055157715260017
VID23,sac,69,0.4225308641975309
VID23,sac,70,0.42377687175685685
VID23,sac,71,0.425
VID23,sac,72,0.4237689805754874
VID23,sac,73,0.4249445468195468
VID23,sac,74,0.42609601449275364
VID23,sac,75,0.42508893762183236
VID23,sac,76,0.424113455988456
VID23,sac,77,0.423167735042735
VID23,sac,78,0.4222501237172474
VID23,sac,79,0.42356711609270087
VID23,sac,80,0.42474196328362995
VID23,sac,81,0.4258882625329103
VID23,sac,82,0.4267281254731817
VID23,sac,83,0.42821715404600713
VID23,sac,84,0.4290037002455303
VID23,sac,85,0.429774467856651
VID23,sac,86,0.4306222104911113
VID23,sac,87,0.42766830509467724
VID23,sac,88,0.4247828181232995
VID23,sac,89,0.42196338002700706
VID23,sac,90,0.4209436117648678
VID23,sac,91,0.4199479093838287
VID23,sac,92,0.41897541851990555
VID23,sac,93,0.41979837504415646
VID23,sac,94,0.42060562634543247
VID23,sac,95,0.4213975992221935
VID23,sac,96,0.42217470620677955
VID23,sac,97,0.4229373460785324
VID23,sac,98,0.4236859043622329
VID23,sac,99,0.42442075381143485
